group	x	y
0	-1.9487751201106671	-2.5
0	1.5086834320340188	-2.4999999999999996
0	1.1584545517876037	-1.0334596535877614
0	0.3938989372186751	-0.4627080080647167
1	2.5	-2.5
1	2.5	0.1933354630353143
1	2.066900024185943	0.1357430977064407
1	1.158454551787604	-1.0334596535877616
1	1.508683432034019	-2.4999999999999996
2	0.9481579139548149	0.9277896285469385
2	2.0669000241859425	0.1357430977064406
2	2.5	0.1933354630353143
2	2.5	2.5
2	0.9593653592960989	2.5
3	1.158454551787604	-1.0334596535877618
3	2.066900024185943	0.13574309770644055
3	0.9481579139548146	0.9277896285469387
3	0.3255179637299904	0.23263861071907885
3	0.393898937218675	-0.4627080080647167
4	0.9593653592960989	2.5
4	-2.5	2.5
4	-2.5	1.6538997001507811
4	0.3255179637299905	0.2326386107190789
4	0.9481579139548146	0.927789628546939
5	-2.5	1.6538997001507811
5	-2.5	-2.5
5	-1.9487751201106673	-2.5
5	0.393898937218675	-0.4627080080647166
5	0.3255179637299904	0.23263861071907876
