group	x	y
0	-2.5	-2.5
0	-0.22554211439187102	-2.5
0	-0.49200048524147977	-0.819471144973435
0	-1.159957860463452	-0.24613525689586896
0	-2.5	-1.1243701865752638
1	2.5	-2.5
1	2.5	0.0652381114344487
1	0.33123847716275595	0.025147978951404464
1	-0.4920004852414799	-0.8194711449734352
1	-0.22554211439187102	-2.5
2	-0.5098883816564872	0.8170741425252862
2	0.3312384771627557	0.025147978951404457
2	2.5	0.0652381114344487
2	2.5	2.5
2	-0.3010214315356477	2.5
3	-0.49200048524147977	-0.8194711449734351
3	0.33123847716275595	0.025147978951404446
3	-0.5098883816564872	0.8170741425252864
3	-1.166069943412238	0.22233819190061438
3	-1.1599578604634522	-0.24613525689586918
4	-0.3010214315356477	2.5
4	-2.5	2.5
4	-2.5	1.0372977225826585
4	-1.166069943412238	0.22233819190061424
4	-0.5098883816564871	0.8170741425252862
5	-2.5	-1.1243701865752638
5	-1.1599578604634522	-0.246135256895869
5	-1.166069943412238	0.22233819190061418
5	-2.5	1.0372977225826583
