group	x	y
0	-2.5	-2.5
0	1.263196639174362	-2.5
0	1.0447897327208213	-0.9864618824515331
0	0.3649233040325238	-0.39085717361775135
0	-2.5	-2.204311146886826
1	2.0551851684450493	0.004107694376997213
1	1.0447897327208213	-0.9864618824515333
1	1.263196639174362	-2.5
1	2.5	-2.5
1	2.5	0.0035740786999889146
2	2.5	0.0035740786999889146
2	2.5	2.5
2	1.2605566489074205	2.5
2	1.0486633920323243	0.9914265369435666
2	2.055185168445049	0.004107694376997213
3	1.0447897327208213	-0.9864618824515331
3	2.055185168445049	0.004107694376997247
3	1.048663392032324	0.9914265369435669
3	0.36341087279686707	0.38778267071398503
3	0.36492330403252365	-0.3908571736177513
4	1.2605566489074205	2.5
4	-2.5	2.5
4	-2.5	2.194885283710667
4	0.363410872796867	0.38778267071398503
4	1.048663392032324	0.9914265369435669
5	-2.5	-2.204311146886826
5	0.3649233040325237	-0.3908571736177514
5	0.36341087279686707	0.38778267071398503
5	-2.5	2.194885283710667
