group	x	y
0	-2.5	-2.5
0	-0.253207048086544	-2.5
0	-0.5012457547676968	-0.814370011980199
0	-1.1597435703147845	-0.24002911301423033
0	-2.5	-1.0988207802812064
1	2.5	-2.5
1	2.5	0.023969383894584344
1	0.32255689639450486	0.008923602110559762
1	-0.5012457547676967	-0.8143700119801985
1	-0.253207048086544	-2.5
2	-0.505072488345138	0.8124498211820078
2	0.32255689639450486	0.008923602110559762
2	2.5	0.023969383894584344
2	2.5	2.5
2	-0.2735503040507542	2.5
3	-0.5012457547676966	-0.8143700119801988
3	0.32255689639450513	0.008923602110559637
3	-0.505072488345138	0.8124498211820078
3	-1.1615767872411393	0.2290771535105748
3	-1.1597435703147845	-0.24002911301423005
4	-0.2735503040507542	2.5
4	-2.5	2.5
4	-2.5	1.0640445185629799
4	-1.1615767872411396	0.2290771535105748
4	-0.5050724883451381	0.8124498211820079
5	-2.5	-1.0988207802812064
5	-1.1597435703147845	-0.24002911301423033
5	-1.1615767872411393	0.22907715351057487
5	-2.5	1.0640445185629799
