group	x	y
0	-2.5	-2.5
0	1.279901227318931	-2.5
0	1.0515447967721374	-0.9883761590034199
0	0.36491320043989045	-0.3936772797241516
0	-2.5	-2.2208872476534496
1	2.5	-2.5
1	2.5	0.013102091275321968
1	2.0447367713033735	0.009733232370356042
1	1.0515447967721374	-0.9883761590034201
1	1.2799012273189307	-2.5
2	1.042652030096031	0.9837257459070997
2	2.044736771303374	0.009733232370356046
2	2.5	0.013102091275321968
2	2.5	2.5
2	1.2528935316400343	2.5
3	1.0515447967721376	-0.9883761590034199
3	2.0447367713033735	0.009733232370356079
3	1.042652030096031	0.9837257459070995
3	0.3611212746488462	0.38028670536693615
3	0.36491320043989045	-0.3936772797241515
4	1.2528935316400343	2.5
4	-2.5	2.5
4	-2.5	2.1481333233495006
4	0.36112127464884614	0.38028670536693604
4	1.042652030096031	0.9837257459070995
5	-2.5	-2.2208872476534496
5	0.3649132004398905	-0.3936772797241516
5	0.3611212746488462	0.38028670536693626
5	-2.5	2.1481333233495006
