group	x	y
0	-2.5	-2.5
0	1.386983486756322	-2.5
0	1.0940866654419135	-1.014411315132067
0	0.3847516388257884	-0.44411374658699143
0	-2.5	-2.4859378734947644
1	2.5	-2.5
1	2.5	0.08961765297091709
1	2.0417153243138593	0.06101354585151633
1	1.0940866654419132	-1.0144113151320666
1	1.3869834867563218	-2.5
2	1.0000789388009586	0.951664612428948
2	2.0417153243138597	0.06101354585151634
2	2.5	0.08961765297091709
2	2.5	2.5
2	1.141120407378309	2.5
3	1.0940866654419135	-1.0144113151320668
3	2.0417153243138597	0.06101354585151637
3	1.0000789388009588	0.9516646124289478
3	0.3533873421057579	0.33261399066083186
3	0.38475163882578833	-0.44411374658699143
4	1.141120407378309	2.5
4	-2.5	2.5
4	-2.5	1.9204093125943984
4	0.3533873421057579	0.33261399066083186
4	1.0000789388009588	0.9516646124289478
5	-2.5	-2.4859378734947644
5	0.38475163882578833	-0.44411374658699143
5	0.3533873421057579	0.3326139906608318
5	-2.5	1.9204093125943984
