group	x	y
0	-2.5	-2.5
0	-0.2442501141509753	-2.5
0	-0.49577141757759663	-0.8161457482412824
0	-1.1620191564034374	-0.23596286626497603
0	-2.5	-1.0912725727459722
1	2.5	-2.5
1	2.5	0.021111110353626946
1	0.3252598426384153	0.00680435689149121
1	-0.49577141757759674	-0.8161457482412825
1	-0.2442501141509753	-2.5
2	-0.5070589249709538	0.815602663356034
2	0.32525984263841534	0.00680435689149121
2	2.5	0.021111110353626946
2	2.5	2.5
2	-0.27747435654138547	2.5
3	-0.49577141757759663	-0.8161457482412825
3	0.3252598426384153	0.006804356891491103
3	-0.507058924970954	0.8156026633560339
3	-1.1645517693283638	0.2310608756973505
3	-1.162019156403438	-0.23596286626497584
4	-0.2774743565413856	2.5
4	-2.5	2.5
4	-2.5	1.0620386661250367
4	-1.1645517693283638	0.23106087569735073
4	-0.507058924970954	0.8156026633560342
5	-2.5	-1.0912725727459722
5	-1.162019156403438	-0.23596286626497623
5	-1.164551769328364	0.2310608756973508
5	-2.5	1.0620386661250367
