group	x	y
0	-2.5	-2.5
0	1.2656533909860523	-2.5
0	1.0474504570322514	-0.9892111327472536
0	0.36557805711610925	-0.39156415158534075
0	-2.5	-2.197531409320579
1	2.0564467303522402	0.0030362867905960912
1	1.0474504570322511	-0.9892111327472539
1	1.2656533909860521	-2.5
1	2.5	-2.5
1	2.4999999999999996	0.002923141789946801
2	2.4999999999999996	0.002923141789946801
2	2.5	2.5
2	1.2602589515924167	2.5
2	1.0468743879798914	0.9963060105881774
2	2.05644673035224	0.0030362867905960912
3	1.0474504570322514	-0.9892111327472536
3	2.05644673035224	0.003036286790596199
3	1.0468743879798914	0.9963060105881774
3	0.3642213376647209	0.3950183653262347
3	0.36557805711610925	-0.39156415158534064
4	1.2602589515924165	2.5
4	-2.5	2.5
4	-2.5	2.195130697262265
4	0.364221337664721	0.3950183653262348
4	1.0468743879798912	0.9963060105881769
5	-2.5	-2.197531409320579
5	0.3655780571161092	-0.39156415158534064
5	0.3642213376647209	0.39501836532623485
5	-2.5	2.195130697262265
