group	x	y
0	-2.5	-2.5
0	-0.24265866214048873	-2.5
0	-0.4972481846001803	-0.8147240877057572
0	-1.1626422284177087	-0.2384192770166945
0	-2.5	-1.091371279383702
1	2.5	-2.5
1	2.5	0.026094531569225404
1	0.3234008911983344	0.009988123609988174
1	-0.4972481846001803	-0.8147240877057572
1	-0.24265866214048873	-2.5
2	-0.50492180576275	0.8150898006005264
2	0.3234008911983344	0.009988123609988176
2	2.5	0.026094531569225404
2	2.5	2.5
2	-0.27129780975256124	2.5
3	-0.49724818460018017	-0.8147240877057573
3	0.3234008911983343	0.009988123609988046
3	-0.50492180576275	0.815089800600526
3	-1.1649406005025056	0.23069781967678604
3	-1.1626422284177083	-0.23841927701669466
4	-0.27129780975256124	2.5
4	-2.5	2.5
4	-2.5	1.0556122562370294
4	-1.1649406005025058	0.2306978196767859
4	-0.50492180576275	0.815089800600526
5	-2.5	-1.091371279383702
5	-1.1626422284177087	-0.2384192770166945
5	-1.164940600502506	0.2306978196767861
5	-2.5	1.0556122562370294
