group	x	y
0	-2.5	-2.5
0	1.2752604955678601	-2.5
0	1.0521731505364522	-0.9836880934618457
0	0.3668624808675475	-0.3867332142871309
0	-2.5	-2.213463410227451
1	2.5	-2.5
1	2.5	0.0030966326594202742
1	2.0402455611566994	0.0006401273435798531
1	1.0521731505364522	-0.9836880934618459
1	1.2752604955678601	-2.5
2	1.0372468345249228	0.9788941874124751
2	2.040245561156699	0.0006401273435798511
2	2.5	0.0030966326594202742
2	2.5	2.5
2	1.250848530923304	2.5
3	1.052173150536452	-0.9836880934618455
3	2.0402455611566994	0.0006401273435798193
3	1.037246834524923	0.9788941874124752
3	0.3648213635214202	0.3850476047906648
3	0.36686248086754747	-0.38673321428713087
4	1.250848530923304	2.5
4	-2.5	2.5
4	-2.5	2.1736279422834435
4	0.3648213635214201	0.38504760479066474
4	1.0372468345249226	0.9788941874124751
5	-2.5	-2.213463410227451
5	0.3668624808675476	-0.3867332142871311
5	0.36482136352142014	0.3850476047906648
5	-2.5	2.1736279422834435
