group	x	y
0	-2.0731229619638025	-2.5
0	-0.15580789200239245	-2.5
0	-0.15535059559883824	-0.8475198343308065
0	-0.9398666123801483	-0.041322993507848946
0	-1.339314742318573	-0.21115197482025222
1	-0.1558078920023923	-2.5
1	2.5	-2.5
1	2.5	1.0239850098856713
1	2.1649387634386703	0.8924800281679137
1	-0.15535059559883813	-0.8475198343308067
2	2.5	2.5
2	-1.3029801833701014	2.5
2	-0.6852767574935988	0.6255581827822402
2	2.1649387634386708	0.8924800281679137
2	2.5	1.023985009885671
3	-0.9398666123801483	-0.04132299350784907
3	-0.15535059559883807	-0.8475198343308069
3	2.1649387634386708	0.8924800281679139
3	-0.6852767574935987	0.6255581827822402
4	-1.3029801833701014	2.5
4	-2.5	2.5
4	-2.5	0.318206773432563
4	-1.339314742318573	-0.21115197482025236
4	-0.9398666123801486	-0.041322993507848994
4	-0.6852767574935987	0.6255581827822402
5	-2.5	0.3182067734325628
5	-2.5	-2.5
5	-2.0731229619638025	-2.5
5	-1.339314742318573	-0.21115197482025252
