group	x	y
0	-1.2023172635782196	-2.5
0	1.4419601782760783	-2.5
0	1.1963406828555367	-1.0107993464473362
0	0.36170651665710846	-0.2964184156508472
1	2.5	-2.5
1	2.5	0.29956636472145715
1	2.3822311314026967	0.27326312817995796
1	1.1963406828555367	-1.0107993464473364
1	1.4419601782760783	-2.5
2	2.5	2.5
2	0.5562225956595097	2.5
2	0.8475102074122478	0.8707531913401021
2	2.3822311314026963	0.27326312817995774
2	2.5	0.29956636472145715
3	1.1963406828555365	-1.010799346447336
3	2.3822311314026967	0.27326312817995785
3	0.8475102074122478	0.8707531913401022
3	0.3126609543059956	-0.04065199759005592
3	0.36170651665710857	-0.2964184156508473
4	0.31266095430599555	-0.04065199759005587
4	0.8475102074122477	0.8707531913401021
4	0.5562225956595097	2.5
4	-2.5	2.5
4	-2.5	1.3800043539780127
5	-2.5	1.3800043539780125
5	-2.5	-2.5
5	-1.2023172635782198	-2.5
5	0.3617065166571085	-0.29641841565084703
5	0.3126609543059956	-0.04065199759005607
