group	x	y
0	-2.5	-2.5
0	-0.05486908884097352	-2.5
0	-0.43523012054083804	-0.8198065168647052
0	-1.1487404334406321	-0.27752135913392056
0	-2.5	-1.3292606617546125
1	2.5	-2.5
1	2.5	0.34369944764943694
1	0.3234417627541591	0.11765543376845888
1	-0.43523012054083826	-0.8198065168647054
1	-0.05486908884097352	-2.5
2	-0.5620234319104629	0.8088760711344636
2	0.32344176275415915	0.11765543376845891
2	2.5	0.34369944764943694
2	2.5	2.5
2	-0.4701576079977445	2.5
3	-0.4352301205408382	-0.8198065168647054
3	0.32344176275415915	0.1176554337684589
3	-0.562023431910463	0.8088760711344638
3	-1.18007968135248	0.17760242109786895
3	-1.1487404334406321	-0.2775213591339208
4	-0.4701576079977445	2.5
4	-2.5	2.5
4	-2.5	0.8633005516269624
4	-1.1800796813524803	0.17760242109786903
4	-0.5620234319104629	0.8088760711344636
5	-2.5	-1.3292606617546125
5	-1.148740433440632	-0.2775213591339206
5	-1.18007968135248	0.17760242109786895
5	-2.5	0.8633005516269625
