group	x	y
0	-2.5	-2.5
0	1.273483348157899	-2.5
0	1.0515874062272774	-0.988685611630144
0	0.3660877764160177	-0.391893577751673
0	-2.5	-2.201402699311379
1	2.5	-2.5
1	2.5	0.0002022781365294453
1	2.0498097477184007	-0.0012839436929765293
1	1.0515874062272776	-0.9886856116301446
1	1.273483348157899	-2.5
2	1.0420562725250377	0.9838051514213119
2	2.049809747718401	-0.0012839436929765293
2	2.5	0.0002022781365294453
2	2.5	2.5
2	1.25981003592521	2.5
3	1.0515874062272776	-0.9886856116301443
3	2.0498097477184003	-0.0012839436929764924
3	1.0420562725250375	0.9838051514213116
3	0.36486894730647745	0.389321707335678
3	0.36608777641601775	-0.39189357775167316
4	1.25981003592521	2.5
4	-2.5	2.5
4	-2.5	2.17354242052736
4	0.3648689473064775	0.38932170733567806
4	1.0420562725250377	0.9838051514213119
5	-2.5	-2.201402699311379
5	0.3660877764160178	-0.39189357775167305
5	0.36486894730647745	0.389321707335678
5	-2.5	2.17354242052736
