group	x	y
0	-2.5	-2.5
0	-0.2374742078678867	-2.5
0	-0.5017008137129642	-0.8131494188412313
0	-1.1542578197919824	-0.25364707293568506
0	-2.5	-1.1123170610046669
1	2.5	-2.5
1	2.5	0.028481008709167716
1	0.3169481774026285	0.012682252943568673
1	-0.501700813712964	-0.8131494188412314
1	-0.2374742078678867	-2.5
2	-0.5093875930026726	0.8136965455024301
2	0.3169481774026285	0.012682252943568673
2	2.5	0.028481008709167716
2	2.5	2.5
2	-0.2774511237190314	2.5
3	-0.5017008137129639	-0.8131494188412313
3	0.31694817740262854	0.01268225294356866
3	-0.5093875930026724	0.8136965455024301
3	-1.158014732318749	0.24147512049289205
3	-1.1542578197919826	-0.2536470729356849
4	-0.2774511237190313	2.5
4	-2.5	2.5
4	-2.5	1.0678321698328348
4	-1.1580147323187486	0.24147512049289216
4	-0.5093875930026723	0.8136965455024303
5	-2.5	-1.1123170610046669
5	-1.1542578197919822	-0.2536470729356851
5	-1.1580147323187486	0.24147512049289216
5	-2.5	1.0678321698328348
