group	x	y
0	-2.5	-2.5
0	-0.25701172982325415	-2.5
0	-0.5053817125292783	-0.8104080308958761
0	-1.1576950548875728	-0.2418660654473995
0	-2.5	-1.0957462835578724
1	2.5	-2.5
1	2.5	0.013216152076743109
1	0.3168787790819302	0.006578746604705795
1	-0.5053817125292784	-0.8104080308958761
1	-0.25701172982325426	-2.5
2	-0.5051129285789103	0.811611275524825
2	0.3168787790819302	0.006578746604705796
2	2.5	0.013216152076743109
2	2.5	2.5
2	-0.2679701900375008	2.5
3	-0.5053817125292784	-0.8104080308958762
3	0.31687877908193024	0.006578746604705817
3	-0.5051129285789102	0.8116112755248248
3	-1.1590623664619142	0.23585713977022085
3	-1.1576950548875728	-0.24186606544739955
4	-0.2679701900375008	2.5
4	-2.5	2.5
4	-2.5	1.0783792005356632
4	-1.159062366461914	0.2358571397702209
4	-0.5051129285789104	0.8116112755248248
5	-2.5	-1.0957462835578722
5	-1.1576950548875728	-0.24186606544739936
5	-1.1590623664619137	0.23585713977022077
5	-2.5	1.078379200535663
