group	x	y
0	-2.5	-2.5
0	-0.11211039767142965	-2.5
0	-0.35355775028300723	-0.794853186497094
0	-1.1657330837571653	-0.07577858984495538
0	-1.2626086935792966	-0.09974934887453855
0	-2.5	-2.0345708636613544
1	2.5	-2.5
1	2.5	0.7769448702558929
1	0.8078998782834795	0.3667465994948512
1	-0.35355775028300723	-0.7948531864970938
1	-0.11211039767142965	-2.5
2	2.5	2.5
2	-1.0423492864618877	2.5
2	-0.6812422518718422	0.8260287651963651
2	0.8078998782834795	0.3667465994948511
2	2.5	0.7769448702558928
3	-1.165733083757165	-0.0757785898449553
3	-0.3535577502830073	-0.7948531864970937
3	0.8078998782834793	0.3667465994948513
3	-0.6812422518718423	0.8260287651963651
4	-1.0423492864618875	2.5
4	-2.5	2.5
4	-2.5	0.5084867184197791
4	-1.262608693579297	-0.09974934887453864
4	-1.1657330837571653	-0.07577858984495543
4	-0.6812422518718421	0.8260287651963654
5	-2.5	-2.0345708636613544
5	-1.2626086935792966	-0.09974934887453867
5	-2.5	0.5084867184197791
