group	x	y
0	-2.5	-2.5
0	-0.2640711531388197	-2.5
0	-0.5044047451143756	-0.8174013590946527
0	-1.1600571061820597	-0.2398939820061085
0	-2.5	-1.0905019610776288
1	0.3318131289150599	0.003017178331542479
1	-0.5044047451143756	-0.8174013590946527
1	-0.26407115313881957	-2.5
1	2.5	-2.5
1	2.5	-0.0009155707323194698
2	2.5	-0.0009155707323194698
2	2.5	2.5
2	-0.26756515774325484	2.5
2	-0.5000703541651712	0.8199107901714514
2	0.3318131289150599	0.0030171783315424785
3	-0.5044047451143755	-0.8174013590946527
3	0.33181312891505993	0.003017178331542592
3	-0.5000703541651713	0.8199107901714516
3	-1.1609900651841272	0.23465312003605043
3	-1.1600571061820597	-0.2398939820061081
4	-0.26756515774325484	2.5
4	-2.5	2.5
4	-2.5	1.0827477481051286
4	-1.1609900651841272	0.2346531200360505
4	-0.5000703541651711	0.8199107901714512
5	-2.5	-1.0905019610776288
5	-1.1600571061820595	-0.23989398200610831
5	-1.1609900651841274	0.23465312003605063
5	-2.5	1.0827477481051286
