group	x	y
0	-0.7458360871197893	-2.5
0	1.3476339497249117	-2.5
0	1.2203830866242036	-0.9964178714076586
0	0.366697031239484	-0.19261998347042739
1	2.5	0.080775091509483
1	1.2203830866242042	-0.9964178714076588
1	1.347633949724912	-2.5
1	2.5	-2.5
2	2.5	2.5
2	0.2867032238415761	2.4999999999999996
2	0.781896757552249	0.7535243133077152
2	2.5	0.5224804784761642
3	1.220383086624204	-0.9964178714076586
3	2.5	0.080775091509483
3	2.5	0.5224804784761639
3	0.781896757552249	0.7535243133077149
3	0.36396284215399616	-0.181378729911084
3	0.36669703123948405	-0.19261998347042744
4	0.36396284215399605	-0.1813787299110841
4	0.781896757552249	0.7535243133077149
4	0.2867032238415761	2.4999999999999996
4	-2.5	2.5
4	-2.5	1.1744280681495123
5	-2.5	1.1744280681495123
5	-2.5	-2.5
5	-0.7458360871197894	-2.5
5	0.366697031239484	-0.1926199834704272
5	0.36396284215399616	-0.1813787299110841
