group	x	y
0	-2.5	-2.5
0	-0.13376127525235507	-2.5
0	-0.46437722363186457	-0.8230978412625127
0	-1.1480359583280888	-0.27344372933768624
0	-2.5	-1.230362433133303
1	2.5	-2.5
1	2.5	0.20553707203841337
1	0.3222485327678806	0.06961143552247348
1	-0.4643772236318647	-0.8230978412625131
1	-0.13376127525235518	-2.5
2	-0.5385911248694586	0.8056722816010412
2	0.3222485327678806	0.0696114355224735
2	2.5	0.20553707203841337
2	2.5	2.5
2	-0.38425087561042376	2.5
3	-0.4643772236318645	-0.8230978412625131
3	0.3222485327678808	0.0696114355224735
3	-0.5385911248694585	0.8056722816010414
3	-1.1673082058413717	0.20382790650652538
3	-1.1480359583280888	-0.2734437293376863
4	-0.38425087561042376	2.5
4	-2.5	2.5
4	-2.5	0.9454173027721984
4	-1.1673082058413717	0.20382790650652563
4	-0.5385911248694587	0.8056722816010412
5	-2.5	-1.230362433133303
5	-1.148035958328089	-0.2734437293376863
5	-1.1673082058413717	0.20382790650652557
5	-2.5	0.9454173027721984
