group	x	y
0	-2.5	-2.5
0	-0.2247758694558292	-2.5
0	-0.49138439093456837	-0.8160975011337382
0	-1.1600802373789412	-0.24212905321651926
0	-2.5	-1.118397009356191
1	2.5	-2.5
1	2.5	0.05828950665122471
1	0.3306361228102878	0.02330965218241758
1	-0.4913843909345685	-0.8160975011337384
1	-0.2247758694558292	-2.5
2	-0.5108324430056448	0.8173538386552233
2	0.33063612281028776	0.02330965218241758
2	2.5	0.05828950665122471
2	2.5	2.5
2	-0.3009034073819071	2.5
3	-0.49138439093456826	-0.8160975011337381
3	0.33063612281028787	0.023309652182417696
3	-0.5108324430056446	0.8173538386552233
3	-1.1660214899136887	0.22476210137377436
3	-1.160080237378941	-0.2421290532165193
4	-0.3009034073819071	2.5
4	-2.5	2.5
4	-2.5	1.041103661334286
4	-1.166021489913689	0.2247621013737745
4	-0.5108324430056448	0.8173538386552232
5	-2.5	-1.118397009356191
5	-1.160080237378941	-0.24212905321651912
5	-1.1660214899136887	0.2247621013737745
5	-2.5	1.041103661334286
