group	x	y
0	-2.5	-2.5
0	1.2722704684111559	-2.5
0	1.0486660375285066	-0.9816334305854341
0	0.3667062556659742	-0.3861784805255146
0	-2.5	-2.209592969509888
1	2.5	-2.5
1	2.5	0.0026393429848220093
1	2.038775997205351	0.0012839744475128686
1	1.0486660375285066	-0.9816334305854341
1	1.2722704684111559	-2.5
2	1.0404168929540458	0.9755576372513689
2	2.038775997205351	0.0012839744475128694
2	2.5	0.0026393429848220093
2	2.5	2.5
2	1.2524030078923578	2.5
3	1.0486660375285068	-0.9816334305854343
3	2.038775997205351	0.001283974447512964
3	1.040416892954046	0.9755576372513689
3	0.364221796499068	0.3782705111749134
3	0.36670625566597415	-0.3861784805255146
4	1.2524030078923578	2.5
4	-2.5	2.5
4	-2.5	2.1732597871528117
4	0.36422179649906805	0.37827051117491334
4	1.0404168929540458	0.9755576372513689
5	-2.5	-2.209592969509888
5	0.36670625566597415	-0.3861784805255147
5	0.36422179649906794	0.37827051117491334
5	-2.5	2.1732597871528117
