group	x	y
0	-2.5	-2.5
0	-0.2542997868970679	-2.5
0	-0.4974889580990274	-0.8172316064871901
0	-1.1637921639782738	-0.23313270747860848
0	-2.5	-1.0797280339845574
1	2.5	-2.5
1	2.5	0.00445273435812005
1	0.32817000817076414	-0.00027801469862398856
1	-0.4974889580990273	-0.81723160648719
1	-0.2542997868970679	-2.5
2	-0.5038021705392299	0.8140510667579993
2	0.32817000817076414	-0.0002780146986239886
2	2.5	0.00445273435812005
2	2.5	2.5
2	-0.2658084545737076	2.5
3	-0.4974889580990273	-0.81723160648719
3	0.3281700081707642	-0.0002780146986238534
3	-0.5038021705392297	0.8140510667579993
3	-1.1643421222525818	0.23133951162059327
3	-1.1637921639782738	-0.23313270747860843
4	-0.2658084545737075	2.5
4	-2.5	2.5
4	-2.5	1.0677503234199472
4	-1.1643421222525816	0.23133951162059307
4	-0.5038021705392297	0.8140510667579992
5	-2.5	-1.0797280339845572
5	-1.1637921639782738	-0.23313270747860837
5	-1.1643421222525814	0.23133951162059282
5	-2.5	1.0677503234199472
