group	x	y
0	-1.0652798053124122	-2.5
0	1.4069550936732242	-2.5
0	1.195406823506892	-1.006006154656522
0	0.3620528257399497	-0.26818063211893295
1	2.5000000000000004	0.29874669843836615
1	1.195406823506892	-1.0060061546565218
1	1.4069550936732242	-2.5
1	2.5	-2.5
2	2.5	2.5
2	0.4688855332351088	2.5
2	0.8253230991532191	0.847674857600823
2	2.5	0.3311699395706115
3	1.1954068235068918	-1.0060061546565215
3	2.5000000000000004	0.29874669843836615
3	2.5	0.3311699395706112
3	0.8253230991532192	0.8476748576008226
3	0.32368822757585847	-0.08604356793328169
3	0.3620528257399497	-0.26818063211893306
4	0.3236882275758585	-0.08604356793328176
4	0.8253230991532193	0.8476748576008228
4	0.46888553323510895	2.5
4	-2.5	2.5
4	-2.5	1.3019320982074312
5	-2.5	1.3019320982074312
5	-2.5	-2.5
5	-1.0652798053124122	-2.5
5	0.36205282573994974	-0.26818063211893284
5	0.32368822757585847	-0.08604356793328168
