group	x	y
0	-2.5	-2.5
0	-0.02496512145562375	-2.5
0	-0.42266073520338554	-0.8174683932627512
0	-1.1481915698225509	-0.2745636208348859
0	-2.5	-1.3764715024996754
1	2.5	-2.5
1	2.5	0.3887392730351058
1	0.33206839396414267	0.13639899687834664
1	-0.4226607352033854	-0.8174683932627513
1	-0.024965121455623636	-2.5
2	-0.5722662217349915	0.8126244693018267
2	0.33206839396414267	0.13639899687834664
2	2.5	0.3887392730351058
2	2.5	2.5
2	-0.5167994588319748	2.5
3	-0.4226607352033856	-0.8174683932627512
3	0.33206839396414245	0.13639899687834664
3	-0.5722662217349915	0.8126244693018266
3	-1.1847025715308235	0.16410952940105836
3	-1.1481915698225507	-0.274563620834886
4	-0.516799458831975	2.5
4	-2.5	2.5
4	-2.5	0.8353666900065344
4	-1.1847025715308235	0.16410952940105825
4	-0.5722662217349916	0.8126244693018267
5	-2.5	-1.3764715024996754
5	-1.148191569822551	-0.27456362083488595
5	-1.1847025715308235	0.16410952940105825
5	-2.5	0.8353666900065344
