group	x	y
0	-1.7638540907450126	-2.5
0	1.5137456176691872	-2.5
0	1.1700765434316474	-1.0280740210624064
0	0.3940941087139402	-0.4467548404564797
1	2.5	-2.5
1	2.5	0.2209573276137734
1	2.092502198317872	0.15790533615844735
1	1.1700765434316474	-1.0280740210624062
1	1.5137456176691872	-2.5
2	2.5	2.5
2	0.8893126997666904	2.5
2	0.9306396136035276	0.9141955424363144
2	2.0925021983178724	0.1579053361584475
2	2.5	0.22095732761377346
3	1.1700765434316478	-1.0280740210624066
3	2.092502198317873	0.1579053361584476
3	0.9306396136035276	0.9141955424363146
3	0.32049738008265954	0.18468272255072224
3	0.3940941087139401	-0.4467548404564796
4	0.32049738008265954	0.18468272255072224
4	0.9306396136035276	0.9141955424363144
4	0.8893126997666904	2.5
4	-2.5	2.5
4	-2.5	1.5992760698085855
5	-2.5	1.5992760698085855
5	-2.5	-2.5
5	-1.7638540907450126	-2.5
5	0.3940941087139401	-0.44675484045647973
5	0.32049738008265954	0.1846827225507223
