group	x	y
0	-2.5	-2.5
0	-0.09217081184364428	-2.5
0	-0.4471114311136035	-0.820894183738788
0	-1.1469323052964044	-0.2735721077730756
0	-2.5	-1.2797016809435124
1	2.5	-2.5
1	2.5	0.27107857113688516
1	0.3197330396396801	0.08805087986948495
1	-0.4471114311136036	-0.8208941837387881
1	-0.09217081184364428	-2.5
2	-0.5553685494410848	0.8024950824322777
2	0.3197330396396799	0.08805087986948494
2	2.5	0.27107857113688516
2	2.5	2.5
2	-0.43319399834090544	2.5
3	-0.4471114311136036	-0.820894183738788
3	0.3197330396396802	0.08805087986948498
3	-0.5553685494410848	0.802495082432278
3	-1.1724550624235608	0.1918125624618104
3	-1.1469323052964044	-0.27357210777307567
4	-0.43319399834090544	2.5
4	-2.5	2.5
4	-2.5	0.9071818268859166
4	-1.1724550624235608	0.19181256246181053
4	-0.5553685494410849	0.8024950824322779
5	-2.5	-1.2797016809435124
5	-1.1469323052964044	-0.27357210777307556
5	-1.1724550624235608	0.1918125624618105
5	-2.5	0.9071818268859166
