group	x	y
0	-2.5	-2.5
0	-0.26362930494442527	-2.5
0	-0.5036024470342785	-0.8172017755213453
0	-1.164711795688571	-0.23521620499535675
0	-2.5	-1.0820321939335866
1	0.3322515595167373	0.003697572214556995
1	-0.5036024470342784	-0.8172017755213453
1	-0.26362930494442527	-2.5
1	2.5	-2.5
1	2.5	0.0015054680486371742
2	2.5	0.0015054680486370564
2	2.5	2.5
2	-0.26265792773032115	2.5
2	-0.4971758092914901	0.8184372965655446
2	0.3322515595167371	0.0036975722145568776
3	-0.5036024470342786	-0.8172017755213454
3	0.33225155951673696	0.0036975722145568724
3	-0.4971758092914901	0.8184372965655445
3	-1.1653591376365142	0.22792438080779157
3	-1.1647117956885709	-0.235216204995357
4	-0.26265792773032115	2.5
4	-2.5	2.5
4	-2.5	1.073072958450196
4	-1.1653591376365144	0.22792438080779157
4	-0.4971758092914901	0.8184372965655446
5	-2.5	-1.0820321939335866
5	-1.164711795688571	-0.2352162049953568
5	-1.1653591376365144	0.2279243808077916
5	-2.5	1.073072958450196
