group	x	y
0	-2.5	-2.5
0	-0.2297748551872638	-2.5
0	-0.49305882182153854	-0.8114100316332721
0	-1.1561786804919245	-0.24039687031988213
0	-2.5	-1.1155412252039303
1	2.5	-2.5
1	2.5	0.05162414792862767
1	0.3273761017972319	0.020926952631620647
1	-0.49305882182153865	-0.811410031633272
1	-0.2297748551872638	-2.5
2	-0.5133426407846624	0.8180356520610359
2	0.3273761017972318	0.02092695263162053
2	2.5	0.05162414792862755
2	2.5	2.5
2	-0.299527860249326	2.5
3	-0.49305882182153876	-0.811410031633272
3	0.3273761017972318	0.020926952631620647
3	-0.5133426407846623	0.818035652061036
3	-1.1615148861385725	0.23353482982365026
3	-1.1561786804919243	-0.24039687031988247
4	-0.299527860249326	2.5
4	-2.5	2.5
4	-2.5	1.0555810736979294
4	-1.1615148861385722	0.2335348298236502
4	-0.5133426407846624	0.8180356520610358
5	-2.5	-1.1155412252039303
5	-1.1561786804919245	-0.24039687031988216
5	-1.1615148861385727	0.23353482982365045
5	-2.5	1.0555810736979294
