group	x	y
0	-0.18795604816025838	-2.5
0	1.3993599374306769	-2.5
0	1.6811509100998188	-1.21772740793592
0	1.1334577837418307	-0.08237280432749164
0	0.9452158829610394	-0.02222476562576105
0	0.1184229817652485	-0.6025322852346903
1	1.3993599374306769	-2.5
1	2.5	-2.5
1	2.5	-0.6797279358626709
1	1.6811509100998185	-1.21772740793592
2	2.5	2.5
2	0.019868455146933545	2.5
2	0.9452158829610394	-0.02222476562576105
2	1.1334577837418307	-0.08237280432749171
2	2.5	0.7643239958652356
3	2.5	0.7643239958652356
3	1.1334577837418307	-0.08237280432749178
3	1.6811509100998185	-1.2177274079359202
3	2.5	-0.6797279358626713
4	0.11842298176524844	-0.6025322852346905
4	0.9452158829610393	-0.022224765625761048
4	0.019868455146933545	2.5
4	-2.5	2.5
4	-2.5	1.7484667119460373
5	-2.5	1.7484667119460375
5	-2.5	-2.5
5	-0.18795604816025824	-2.5
5	0.11842298176524861	-0.6025322852346905
