group	x	y
0	-2.5	-2.5
0	-0.0028804190341597184	-2.5
0	-0.38606931244239323	-0.812671514372231
0	-1.168101212088572	-0.21926956577751874
0	-2.5	-1.5692877958773281
1	2.5	-2.5
1	2.4999999999999996	0.5416744432207163
1	0.4089696123595224	0.1986551442385752
1	-0.38606931244239323	-0.8126715143722312
1	-0.0028804190341597184	-2.5
2	2.5	2.5
2	-0.690080410177512	2.5
2	-0.6045861490161938	0.8233322209254963
2	0.40896961235952234	0.1986551442385752
2	2.4999999999999996	0.5416744432207163
3	-0.3860693124423932	-0.8126715143722311
3	0.4089696123595223	0.19865514423857517
3	-0.6045861490161937	0.823332220925496
3	-1.205116057424276	0.06714735682337876
3	-1.1681012120885719	-0.21926956577751883
4	-1.2051160574242759	0.06714735682337865
4	-0.6045861490161937	0.8233322209254956
4	-0.690080410177512	2.5
4	-2.5	2.5
4	-2.5	0.7221008209783586
5	-2.5	-1.5692877958773281
5	-1.1681012120885723	-0.21926956577751908
5	-1.2051160574242763	0.06714735682337886
5	-2.5	0.7221008209783586
