group	x	y
0	-2.5	-2.5
0	-0.17301903219502146	-2.5
0	-0.4759120793461711	-0.8224540910294347
0	-1.1559783756991258	-0.2616250382276752
0	-2.5	-1.176001240132555
1	2.5	-2.5
1	2.5	0.13364592035855852
1	0.3179836805048898	0.04180074059258036
1	-0.4759120793461712	-0.8224540910294349
1	-0.17301903219502157	-2.5
2	-0.5283651731330689	0.8042077704094259
2	0.31798368050488995	0.04180074059258037
2	2.5	0.13364592035855852
2	2.5	2.5
2	-0.3406744070880182	2.5
3	-0.4759120793461713	-0.8224540910294349
3	0.31798368050488973	0.04180074059258036
3	-0.5283651731330689	0.8042077704094256
3	-1.16853802559815	0.21217500546499726
3	-1.155978375699126	-0.26162503822767524
4	-0.3406744070880182	2.5
4	-2.5	2.5
4	-2.5	0.9847069711897113
4	-1.16853802559815	0.2121750054649972
4	-0.5283651731330687	0.8042077704094255
5	-2.5	-1.176001240132555
5	-1.1559783756991258	-0.26162503822767524
5	-1.16853802559815	0.21217500546499726
5	-2.5	0.9847069711897115
