group	x	y
0	-2.5	-2.5
0	-0.2605852649054875	-2.5
0	-0.5007526097174214	-0.8141496694859762
0	-1.1633213148732806	-0.23066941826753143
0	-2.5	-1.079621031658776
1	0.33255137548576974	0.004172918252580669
1	-0.5007526097174214	-0.8141496694859766
1	-0.2605852649054876	-2.5
1	2.5	-2.5
1	2.5	0.0023279882691774863
2	2.5	0.0023279882691774863
2	2.5	2.5
2	-0.2684132481935027	2.5
2	-0.5014594824965324	0.8220698524173238
2	0.3325513754857695	0.004172918252580669
3	-0.5007526097174213	-0.8141496694859762
3	0.3325513754857695	0.004172918252580664
3	-0.5014594824965325	0.8220698524173239
3	-1.1639328422700883	0.23644026583982589
3	-1.1633213148732808	-0.2306694182675315
4	-0.2684132481935027	2.5
4	-2.5	2.5
4	-2.5	1.0836155060824462
4	-1.1639328422700885	0.23644026583982578
4	-0.5014594824965324	0.8220698524173239
5	-2.5	-1.0796210316587762
5	-1.1633213148732808	-0.23066941826753165
5	-1.1639328422700883	0.23644026583982575
5	-2.5	1.0836155060824462
