group	x	y
0	-2.5	-2.5
0	-0.07792625963469303	-2.5
0	-0.44171201157345213	-0.8193691171707441
0	-1.1478975933227755	-0.27009590283202356
0	-2.5	-1.290271452552205
1	2.5	-2.5
1	2.5	0.291161584305285
1	0.3237580304299747	0.09899827273836165
1	-0.4417120115734524	-0.8193691171707443
1	-0.07792625963469314	-2.5
2	-0.5574714945384385	0.8083018153604757
2	0.32375803042997486	0.09899827273836172
2	2.5	0.2911615843052851
2	2.5	2.5
2	-0.44848064051134495	2.5
3	-0.4417120115734521	-0.8193691171707442
3	0.323758030429975	0.09899827273836166
3	-0.5574714945384385	0.8083018153604757
3	-1.1752781790178302	0.18828467555639375
3	-1.1478975933227755	-0.2700959028320235
4	-0.44848064051134484	2.5
4	-2.5	2.5
4	-2.5	0.894375566590532
4	-1.1752781790178302	0.1882846755563936
4	-0.5574714945384385	0.8083018153604761
5	-2.5	-1.290271452552205
5	-1.1478975933227753	-0.2700959028320236
5	-1.1752781790178297	0.18828467555639353
5	-2.5	0.894375566590532
