group	x	y
0	-1.5312565090729664	-2.5
0	-0.09047386572218849	-2.5
0	0.21625992371430414	-0.16732436054255748
0	-0.560762602059493	0.03234202356101526
0	-1.4997951591564294	-1.835923410107368
1	0.1821981403521186	-2.5
1	2.5	-2.5
1	2.5	-0.9216921942095146
2	2.5	2.5
2	-1.96060166146343	2.5
2	-0.560762602059493	0.03234202356101529
2	0.21625992371430414	-0.16732436054255748
2	2.5	1.0457254358119528
3	2.5	-0.9216921942095152
3	2.5	1.0457254358119528
3	0.21625992371430414	-0.16732436054255753
3	-0.09047386572218849	-2.5
3	0.18219814035211945	-2.5
4	-1.4997951591564294	-1.8359234101073685
4	-0.5607626020594932	0.032342023561015266
4	-1.96060166146343	2.5
4	-2.5	2.5
4	-2.5	0.5376361138208325
5	-2.5	0.5376361138208334
5	-2.5	-2.5
5	-1.5312565090729664	-2.5
5	-1.4997951591564294	-1.835923410107368
