group	x	y
0	-2.5	-2.5
0	1.2684428956046987	-2.5
0	1.0504254027315758	-0.9925191470524842
0	0.3643497243039979	-0.3922013122071744
0	-2.5	-2.2031585017909245
1	2.5	-2.5
1	2.5	-0.0001708777788602838
1	2.0501379574838956	-0.0018272868405355114
1	1.0504254027315756	-0.9925191470524839
1	1.2684428956046987	-2.5
2	1.043893372953424	0.9836433608512195
2	2.050137957483896	-0.0018272868405355693
2	2.5	-0.00017087777886034278
2	2.5	2.5
2	1.2604686641728056	2.5
3	1.0504254027315758	-0.9925191470524841
3	2.050137957483896	-0.0018272868405355045
3	1.043893372953424	0.9836433608512193
3	0.3636131444692771	0.3847822176204197
3	0.364349724303998	-0.39220131220717436
4	1.2604686641728056	2.5
4	-2.5	2.5
4	-2.5	2.1733004997896455
4	0.363613144469277	0.38478221762041953
4	1.0438933729534239	0.9836433608512192
5	-2.5	-2.2031585017909245
5	0.364349724303998	-0.3922013122071743
5	0.363613144469277	0.3847822176204196
5	-2.5	2.1733004997896455
