group	x	y
0	-2.5	-2.5
0	-0.1491471912768081	-2.5
0	-0.47015800946024805	-0.8228406658286149
0	-1.151137427901676	-0.26939374653638226
0	-2.5	-1.2115108304091842
1	2.5	-2.5
1	2.4999999999999996	0.17395167000066403
1	0.31929057890976864	0.05849179223926686
1	-0.4701580094602482	-0.8228406658286146
1	-0.1491471912768082	-2.5
2	-0.5340648380311354	0.8037812102640781
2	0.3192905789097687	0.058491792239266864
2	2.4999999999999996	0.17395167000066403
2	2.5	2.5
2	-0.37168336337924285	2.5
3	-0.4701580094602481	-0.8228406658286147
3	0.3192905789097688	0.05849179223926686
3	-0.5340648380311352	0.8037812102640782
3	-1.1683433248251225	0.2022630982661087
3	-1.151137427901676	-0.26939374653638204
4	-0.37168336337924285	2.5
4	-2.5	2.5
4	-2.5	0.9580404165771969
4	-1.1683433248251225	0.20226309826610878
4	-0.5340648380311352	0.8037812102640781
5	-2.5	-1.2115108304091842
5	-1.151137427901676	-0.2693937465363822
5	-1.1683433248251225	0.2022630982661087
5	-2.5	0.9580404165771969
