group	x	y
0	-2.5	-2.5
0	1.3409176625267873	-2.5
0	1.0768695944727356	-1.0094497689259574
0	0.3768216530132407	-0.4281231009253328
0	-2.5	-2.380194245888428
1	2.5	-2.5
1	2.5	0.048929361834189534
1	2.0404752481775024	0.03104623135204742
1	1.0768695944727358	-1.0094497689259578
1	1.3409176625267876	-2.5
2	1.014228077246916	0.959711833108954
2	2.0404752481775024	0.03104623135204742
2	2.5	0.048929361834189534
2	2.5	2.5
2	1.1866008172222857	2.5
3	1.0768695944727358	-1.0094497689259578
3	2.0404752481775024	0.031046231352047253
3	1.0142280772469163	0.959711833108954
3	0.3577507154665607	0.35290243508722774
3	0.3768216530132407	-0.4281231009253328
4	1.1866008172222857	2.5
4	-2.5	2.5
4	-2.5	2.022814823911046
4	0.3577507154665607	0.35290243508722785
4	1.014228077246916	0.959711833108954
5	-2.5	-2.380194245888428
5	0.3768216530132407	-0.42812310092533273
5	0.3577507154665607	0.3529024350872278
5	-2.5	2.022814823911046
