group	x	y
0	0.748789219800538	-2.5
0	2.5	-2.5
0	2.5	-0.0005750507538334478
0	0.7504531592010761	-0.0007447976610486903
1	0.7504531592010761	-0.0007447976610489726
1	0.7492633640768122	0.0007039497428543435
1	-2.5	0.0003828663606583886
1	-2.5	-2.5
1	0.748789219800538	-2.5
2	0.7492633640768125	0.0007039497428541459
2	0.750453159201076	-0.0007447976610486906
2	2.5	-0.0005750507538334478
2	2.5	2.5
2	0.7509273209376087	2.5
3	0.7509273209376087	2.5
3	-2.5	2.5
3	-2.5	0.0003828663606583886
3	0.7492633640768124	0.0007039497428543436
