group	x	y
0	-2.5	-2.5
0	0.66736010879081	-2.5
0	0.5874202439543827	-0.04530304601267667
0	-2.5	0.002698135700846125
1	0.5874202439543826	-0.0453030460126766
1	0.6642947406357418	0.05756772621248273
1	0.5847472506438117	2.5
1	-2.5	2.5
1	-2.5	0.0026981357008461944
2	0.6642947406357416	0.05756772621248258
2	0.5874202439543827	-0.045303046012676484
2	0.66736010879081	-2.5
2	2.5	-2.5
2	2.5	0.029124678676932577
3	2.5	2.5
3	0.5847472506438117	2.5
3	0.6642947406357417	0.05756772621248258
3	2.5	0.029124678676932577
