group	x	y
0	-0.3825795983322821	-2.5
0	2.5	-2.5
0	2.5	0.00018276214174766956
0	-0.3825684213884841	-4.721580385296573e-05
1	-0.3825684213884841	-4.721580385284673e-05
1	-0.38266429528143614	8.765127328948785e-05
1	-2.5	-8.878694131067708e-05
1	-2.5	-2.5
1	-0.3825795983322821	-2.5
2	-0.3826642952814362	8.765127328952025e-05
2	-0.382568421388484	-4.721580385296572e-05
2	2.5	0.00018276214174766956
2	2.5	2.5
2	-0.38265311814480685	2.5
3	-0.38265311814480685	2.5
3	-2.5	2.5
3	-2.5	-8.878694131067708e-05
3	-0.3826642952814362	8.765127328948783e-05
